# column 1: z  (column position)
# column 2: V  (velocity)
# column 3: Pt (total pressure)
# column 4: component 0 Q     (loading) 
# column 5: component 0 Qeq   (equilibrium loading)
# column 6: component 0 P     (partial pressure)
# column 7: component 0 Pnorm (normalized partial pressure)
# column 8: component 0 Dpdt  (derivative P with t)
# column 9: component 0 Dqdt  (derivative Q with t)
# column 10: component 1 Q     (loading) 
# column 11: component 1 Qeq   (equilibrium loading)
# column 12: component 1 P     (partial pressure)
# column 13: component 1 Pnorm (normalized partial pressure)
# column 14: component 1 Dpdt  (derivative P with t)
# column 15: component 1 Dqdt  (derivative Q with t)
0 0.0176 3.01e+06 0 0 2.66385e+06 1 0 0 0 0.865375 346150 1 0 0 
0.00365 0.0176005 3.00992e+06 0 0 3.00992e+06 1.12994 0 0 0 0 0 0 0 0 
0.0073 0.0176009 3.00984e+06 0 0 3.00984e+06 1.12994 0 0 0 0 0 0 0 0 
0.01095 0.0176014 3.00976e+06 0 0 3.00976e+06 1.12994 0 0 0 0 0 0 0 0 
0.0146 0.0176019 3.00968e+06 0 0 3.00968e+06 1.12994 0 0 0 0 0 0 0 0 
0.01825 0.0176023 3.0096e+06 0 0 3.0096e+06 1.12994 0 0 0 0 0 0 0 0 
0.0219 0.0176028 3.00952e+06 0 0 3.00952e+06 1.12994 0 0 0 0 0 0 0 0 
0.02555 0.0176033 3.00944e+06 0 0 3.00944e+06 1.12994 0 0 0 0 0 0 0 0 
0.0292 0.0176037 3.00936e+06 0 0 3.00936e+06 1.12994 0 0 0 0 0 0 0 0 
0.03285 0.0176042 3.00928e+06 0 0 3.00928e+06 1.12994 0 0 0 0 0 0 0 0 
0.0365 0.0176047 3.0092e+06 0 0 3.0092e+06 1.12994 0 0 0 0 0 0 0 0 
0.04015 0.0176051 3.00912e+06 0 0 3.00912e+06 1.12994 0 0 0 0 0 0 0 0 
0.0438 0.0176056 3.00904e+06 0 0 3.00904e+06 1.12994 0 0 0 0 0 0 0 0 
0.04745 0.0176061 3.00896e+06 0 0 3.00896e+06 1.12994 0 0 0 0 0 0 0 0 
0.0511 0.0176065 3.00888e+06 0 0 3.00888e+06 1.12994 0 0 0 0 0 0 0 0 
0.05475 0.017607 3.0088e+06 0 0 3.0088e+06 1.12994 0 0 0 0 0 0 0 0 
0.0584 0.0176075 3.00872e+06 0 0 3.00872e+06 1.12994 0 0 0 0 0 0 0 0 
0.06205 0.0176079 3.00864e+06 0 0 3.00864e+06 1.12994 0 0 0 0 0 0 0 0 
0.0657 0.0176084 3.00856e+06 0 0 3.00856e+06 1.12994 0 0 0 0 0 0 0 0 
0.06935 0.0176089 3.00848e+06 0 0 3.00848e+06 1.12994 0 0 0 0 0 0 0 0 
0.073 0.0176094 3.0084e+06 0 0 3.0084e+06 1.12994 0 0 0 0 0 0 0 0 
0.07665 0.0176098 3.00832e+06 0 0 3.00832e+06 1.12994 0 0 0 0 0 0 0 0 
0.0803 0.0176103 3.00824e+06 0 0 3.00824e+06 1.12994 0 0 0 0 0 0 0 0 
0.08395 0.0176108 3.00816e+06 0 0 3.00816e+06 1.12994 0 0 0 0 0 0 0 0 
0.0876 0.0176112 3.00808e+06 0 0 3.00808e+06 1.12994 0 0 0 0 0 0 0 0 
0.09125 0.0176117 3.008e+06 0 0 3.008e+06 1.12994 0 0 0 0 0 0 0 0 
0.0949 0.0176122 3.00792e+06 0 0 3.00792e+06 1.12994 0 0 0 0 0 0 0 0 
0.09855 0.0176126 3.00784e+06 0 0 3.00784e+06 1.12994 0 0 0 0 0 0 0 0 
0.1022 0.0176131 3.00776e+06 0 0 3.00776e+06 1.12994 0 0 0 0 0 0 0 0 
0.10585 0.0176136 3.00768e+06 0 0 3.00768e+06 1.12994 0 0 0 0 0 0 0 0 
0.1095 0.017614 3.0076e+06 0 0 3.0076e+06 1.12994 0 0 0 0 0 0 0 0 
0.11315 0.0176145 3.00752e+06 0 0 3.00752e+06 1.12994 0 0 0 0 0 0 0 0 
0.1168 0.017615 3.00744e+06 0 0 3.00744e+06 1.12994 0 0 0 0 0 0 0 0 
0.12045 0.0176154 3.00736e+06 0 0 3.00736e+06 1.12994 0 0 0 0 0 0 0 0 
0.1241 0.0176159 3.00728e+06 0 0 3.00728e+06 1.12994 0 0 0 0 0 0 0 0 
0.12775 0.0176164 3.0072e+06 0 0 3.0072e+06 1.12994 0 0 0 0 0 0 0 0 
0.1314 0.0176168 3.00712e+06 0 0 3.00712e+06 1.12994 0 0 0 0 0 0 0 0 
0.13505 0.0176173 3.00704e+06 0 0 3.00704e+06 1.12994 0 0 0 0 0 0 0 0 
0.1387 0.0176178 3.00696e+06 0 0 3.00696e+06 1.12994 0 0 0 0 0 0 0 0 
0.14235 0.0176182 3.00688e+06 0 0 3.00688e+06 1.12994 0 0 0 0 0 0 0 0 
0.146 0.0176187 3.0068e+06 0 0 3.0068e+06 1.12994 0 0 0 0 0 0 0 0 
0.14965 0.0176192 3.00672e+06 0 0 3.00672e+06 1.12994 0 0 0 0 0 0 0 0 
0.1533 0.0176197 3.00664e+06 0 0 3.00664e+06 1.12994 0 0 0 0 0 0 0 0 
0.15695 0.0176201 3.00656e+06 0 0 3.00656e+06 1.12994 0 0 0 0 0 0 0 0 
0.1606 0.0176206 3.00648e+06 0 0 3.00648e+06 1.12994 0 0 0 0 0 0 0 0 
0.16425 0.0176211 3.0064e+06 0 0 3.0064e+06 1.12994 0 0 0 0 0 0 0 0 
0.1679 0.0176215 3.00632e+06 0 0 3.00632e+06 1.12994 0 0 0 0 0 0 0 0 
0.17155 0.017622 3.00624e+06 0 0 3.00624e+06 1.12994 0 0 0 0 0 0 0 0 
0.1752 0.0176225 3.00616e+06 0 0 3.00616e+06 1.12994 0 0 0 0 0 0 0 0 
0.17885 0.0176229 3.00608e+06 0 0 3.00608e+06 1.12994 0 0 0 0 0 0 0 0 
0.1825 0.0176234 3.006e+06 0 0 3.006e+06 1.12994 0 0 0 0 0 0 0 0 
0.18615 0.0176239 3.00592e+06 0 0 3.00592e+06 1.12994 0 0 0 0 0 0 0 0 
0.1898 0.0176243 3.00584e+06 0 0 3.00584e+06 1.12994 0 0 0 0 0 0 0 0 
0.19345 0.0176248 3.00576e+06 0 0 3.00576e+06 1.12994 0 0 0 0 0 0 0 0 
0.1971 0.0176253 3.00568e+06 0 0 3.00568e+06 1.12994 0 0 0 0 0 0 0 0 
0.20075 0.0176257 3.0056e+06 0 0 3.0056e+06 1.12994 0 0 0 0 0 0 0 0 
0.2044 0.0176262 3.00552e+06 0 0 3.00552e+06 1.12994 0 0 0 0 0 0 0 0 
0.20805 0.0176267 3.00544e+06 0 0 3.00544e+06 1.12994 0 0 0 0 0 0 0 0 
0.2117 0.0176272 3.00536e+06 0 0 3.00536e+06 1.12994 0 0 0 0 0 0 0 0 
0.21535 0.0176276 3.00528e+06 0 0 3.00528e+06 1.12994 0 0 0 0 0 0 0 0 
0.219 0.0176281 3.0052e+06 0 0 3.0052e+06 1.12994 0 0 0 0 0 0 0 0 
0.22265 0.0176286 3.00512e+06 0 0 3.00512e+06 1.12994 0 0 0 0 0 0 0 0 
0.2263 0.017629 3.00504e+06 0 0 3.00504e+06 1.12994 0 0 0 0 0 0 0 0 
0.22995 0.0176295 3.00496e+06 0 0 3.00496e+06 1.12994 0 0 0 0 0 0 0 0 
0.2336 0.01763 3.00488e+06 0 0 3.00488e+06 1.12994 0 0 0 0 0 0 0 0 
0.23725 0.0176304 3.0048e+06 0 0 3.0048e+06 1.12994 0 0 0 0 0 0 0 0 
0.2409 0.0176309 3.00472e+06 0 0 3.00472e+06 1.12994 0 0 0 0 0 0 0 0 
0.24455 0.0176314 3.00464e+06 0 0 3.00464e+06 1.12994 0 0 0 0 0 0 0 0 
0.2482 0.0176318 3.00456e+06 0 0 3.00456e+06 1.12994 0 0 0 0 0 0 0 0 
0.25185 0.0176323 3.00448e+06 0 0 3.00448e+06 1.12994 0 0 0 0 0 0 0 0 
0.2555 0.0176328 3.0044e+06 0 0 3.0044e+06 1.12994 0 0 0 0 0 0 0 0 
0.25915 0.0176332 3.00432e+06 0 0 3.00432e+06 1.12994 0 0 0 0 0 0 0 0 
0.2628 0.0176337 3.00424e+06 0 0 3.00424e+06 1.12994 0 0 0 0 0 0 0 0 
0.26645 0.0176342 3.00416e+06 0 0 3.00416e+06 1.12994 0 0 0 0 0 0 0 0 
0.2701 0.0176347 3.00408e+06 0 0 3.00408e+06 1.12994 0 0 0 0 0 0 0 0 
0.27375 0.0176351 3.004e+06 0 0 3.004e+06 1.12994 0 0 0 0 0 0 0 0 
0.2774 0.0176356 3.00392e+06 0 0 3.00392e+06 1.12994 0 0 0 0 0 0 0 0 
0.28105 0.0176361 3.00385e+06 0 0 3.00385e+06 1.12994 0 0 0 0 0 0 0 0 
0.2847 0.0176365 3.00377e+06 0 0 3.00377e+06 1.12994 0 0 0 0 0 0 0 0 
0.28835 0.017637 3.00369e+06 0 0 3.00369e+06 1.12994 0 0 0 0 0 0 0 0 
0.292 0.0176375 3.00361e+06 0 0 3.00361e+06 1.12994 0 0 0 0 0 0 0 0 
0.29565 0.0176379 3.00353e+06 0 0 3.00353e+06 1.12994 0 0 0 0 0 0 0 0 
0.2993 0.0176384 3.00345e+06 0 0 3.00345e+06 1.12994 0 0 0 0 0 0 0 0 
0.30295 0.0176389 3.00337e+06 0 0 3.00337e+06 1.12994 0 0 0 0 0 0 0 0 
0.3066 0.0176393 3.00329e+06 0 0 3.00329e+06 1.12994 0 0 0 0 0 0 0 0 
0.31025 0.0176398 3.00321e+06 0 0 3.00321e+06 1.12994 0 0 0 0 0 0 0 0 
0.3139 0.0176403 3.00313e+06 0 0 3.00313e+06 1.12994 0 0 0 0 0 0 0 0 
0.31755 0.0176408 3.00305e+06 0 0 3.00305e+06 1.12994 0 0 0 0 0 0 0 0 
0.3212 0.0176412 3.00297e+06 0 0 3.00297e+06 1.12994 0 0 0 0 0 0 0 0 
0.32485 0.0176417 3.00289e+06 0 0 3.00289e+06 1.12994 0 0 0 0 0 0 0 0 
0.3285 0.0176422 3.00281e+06 0 0 3.00281e+06 1.12994 0 0 0 0 0 0 0 0 
0.33215 0.0176426 3.00273e+06 0 0 3.00273e+06 1.12994 0 0 0 0 0 0 0 0 
0.3358 0.0176431 3.00265e+06 0 0 3.00265e+06 1.12994 0 0 0 0 0 0 0 0 
0.33945 0.0176436 3.00257e+06 0 0 3.00257e+06 1.12994 0 0 0 0 0 0 0 0 
0.3431 0.017644 3.00249e+06 0 0 3.00249e+06 1.12994 0 0 0 0 0 0 0 0 
0.34675 0.0176445 3.00241e+06 0 0 3.00241e+06 1.12994 0 0 0 0 0 0 0 0 
0.3504 0.017645 3.00233e+06 0 0 3.00233e+06 1.12994 0 0 0 0 0 0 0 0 
0.35405 0.0176455 3.00225e+06 0 0 3.00225e+06 1.12994 0 0 0 0 0 0 0 0 
0.3577 0.0176459 3.00217e+06 0 0 3.00217e+06 1.12994 0 0 0 0 0 0 0 0 
