# column 1: z  (column position)
# column 2: V  (velocity)
# column 3: Pt (total pressure)
# column 4: component 0 Q     (loading) 
# column 5: component 0 Qeq   (equilibrium loading)
# column 6: component 0 P     (partial pressure)
# column 7: component 0 Pnorm (normalized partial pressure)
# column 8: component 0 Dpdt  (derivative P with t)
# column 9: component 0 Dqdt  (derivative Q with t)
# column 10: component 1 Q     (loading) 
# column 11: component 1 Qeq   (equilibrium loading)
# column 12: component 1 P     (partial pressure)
# column 13: component 1 Pnorm (normalized partial pressure)
# column 14: component 1 Dpdt  (derivative P with t)
# column 15: component 1 Dqdt  (derivative Q with t)
0 0.0121 2.51e+06 0 0 2.008e+06 1 0 0 0 1.004 502000 1 0 0 
0.00365 0.0121001 2.50997e+06 0 0 2.50997e+06 1.25 0 0 0 0 0 0 0 0 
0.0073 0.0121003 2.50994e+06 0 0 2.50994e+06 1.25 0 0 0 0 0 0 0 0 
0.01095 0.0121004 2.50991e+06 0 0 2.50991e+06 1.25 0 0 0 0 0 0 0 0 
0.0146 0.0121006 2.50988e+06 0 0 2.50988e+06 1.25 0 0 0 0 0 0 0 0 
0.01825 0.0121007 2.50985e+06 0 0 2.50985e+06 1.25 0 0 0 0 0 0 0 0 
0.0219 0.0121009 2.50982e+06 0 0 2.50982e+06 1.25 0 0 0 0 0 0 0 0 
0.02555 0.012101 2.50979e+06 0 0 2.50979e+06 1.25 0 0 0 0 0 0 0 0 
0.0292 0.0121012 2.50976e+06 0 0 2.50976e+06 1.25 0 0 0 0 0 0 0 0 
0.03285 0.0121013 2.50973e+06 0 0 2.50973e+06 1.25 0 0 0 0 0 0 0 0 
0.0365 0.0121014 2.5097e+06 0 0 2.5097e+06 1.25 0 0 0 0 0 0 0 0 
0.04015 0.0121016 2.50967e+06 0 0 2.50967e+06 1.25 0 0 0 0 0 0 0 0 
0.0438 0.0121017 2.50964e+06 0 0 2.50964e+06 1.25 0 0 0 0 0 0 0 0 
0.04745 0.0121019 2.50961e+06 0 0 2.50961e+06 1.25 0 0 0 0 0 0 0 0 
0.0511 0.012102 2.50958e+06 0 0 2.50958e+06 1.25 0 0 0 0 0 0 0 0 
0.05475 0.0121022 2.50955e+06 0 0 2.50955e+06 1.25 0 0 0 0 0 0 0 0 
0.0584 0.0121023 2.50952e+06 0 0 2.50952e+06 1.25 0 0 0 0 0 0 0 0 
0.06205 0.0121025 2.50949e+06 0 0 2.50949e+06 1.25 0 0 0 0 0 0 0 0 
0.0657 0.0121026 2.50946e+06 0 0 2.50946e+06 1.25 0 0 0 0 0 0 0 0 
0.06935 0.0121027 2.50943e+06 0 0 2.50943e+06 1.25 0 0 0 0 0 0 0 0 
0.073 0.0121029 2.5094e+06 0 0 2.5094e+06 1.25 0 0 0 0 0 0 0 0 
0.07665 0.012103 2.50937e+06 0 0 2.50937e+06 1.25 0 0 0 0 0 0 0 0 
0.0803 0.0121032 2.50934e+06 0 0 2.50934e+06 1.25 0 0 0 0 0 0 0 0 
0.08395 0.0121033 2.50931e+06 0 0 2.50931e+06 1.25 0 0 0 0 0 0 0 0 
0.0876 0.0121035 2.50928e+06 0 0 2.50928e+06 1.25 0 0 0 0 0 0 0 0 
0.09125 0.0121036 2.50925e+06 0 0 2.50925e+06 1.25 0 0 0 0 0 0 0 0 
0.0949 0.0121038 2.50922e+06 0 0 2.50922e+06 1.25 0 0 0 0 0 0 0 0 
0.09855 0.0121039 2.50919e+06 0 0 2.50919e+06 1.25 0 0 0 0 0 0 0 0 
0.1022 0.0121041 2.50916e+06 0 0 2.50916e+06 1.25 0 0 0 0 0 0 0 0 
0.10585 0.0121042 2.50913e+06 0 0 2.50913e+06 1.25 0 0 0 0 0 0 0 0 
0.1095 0.0121043 2.5091e+06 0 0 2.5091e+06 1.25 0 0 0 0 0 0 0 0 
0.11315 0.0121045 2.50907e+06 0 0 2.50907e+06 1.25 0 0 0 0 0 0 0 0 
0.1168 0.0121046 2.50904e+06 0 0 2.50904e+06 1.25 0 0 0 0 0 0 0 0 
0.12045 0.0121048 2.50901e+06 0 0 2.50901e+06 1.25 0 0 0 0 0 0 0 0 
0.1241 0.0121049 2.50898e+06 0 0 2.50898e+06 1.25 0 0 0 0 0 0 0 0 
0.12775 0.0121051 2.50895e+06 0 0 2.50895e+06 1.25 0 0 0 0 0 0 0 0 
0.1314 0.0121052 2.50892e+06 0 0 2.50892e+06 1.25 0 0 0 0 0 0 0 0 
0.13505 0.0121054 2.50889e+06 0 0 2.50889e+06 1.25 0 0 0 0 0 0 0 0 
0.1387 0.0121055 2.50886e+06 0 0 2.50886e+06 1.25 0 0 0 0 0 0 0 0 
0.14235 0.0121056 2.50883e+06 0 0 2.50883e+06 1.25 0 0 0 0 0 0 0 0 
0.146 0.0121058 2.5088e+06 0 0 2.5088e+06 1.25 0 0 0 0 0 0 0 0 
0.14965 0.0121059 2.50877e+06 0 0 2.50877e+06 1.25 0 0 0 0 0 0 0 0 
0.1533 0.0121061 2.50874e+06 0 0 2.50874e+06 1.25 0 0 0 0 0 0 0 0 
0.15695 0.0121062 2.50871e+06 0 0 2.50871e+06 1.25 0 0 0 0 0 0 0 0 
0.1606 0.0121064 2.50868e+06 0 0 2.50868e+06 1.25 0 0 0 0 0 0 0 0 
0.16425 0.0121065 2.50865e+06 0 0 2.50865e+06 1.25 0 0 0 0 0 0 0 0 
0.1679 0.0121067 2.50862e+06 0 0 2.50862e+06 1.25 0 0 0 0 0 0 0 0 
0.17155 0.0121068 2.50859e+06 0 0 2.50859e+06 1.25 0 0 0 0 0 0 0 0 
0.1752 0.0121069 2.50856e+06 0 0 2.50856e+06 1.25 0 0 0 0 0 0 0 0 
0.17885 0.0121071 2.50853e+06 0 0 2.50853e+06 1.25 0 0 0 0 0 0 0 0 
0.1825 0.0121072 2.5085e+06 0 0 2.5085e+06 1.25 0 0 0 0 0 0 0 0 
0.18615 0.0121074 2.50847e+06 0 0 2.50847e+06 1.25 0 0 0 0 0 0 0 0 
0.1898 0.0121075 2.50844e+06 0 0 2.50844e+06 1.25 0 0 0 0 0 0 0 0 
0.19345 0.0121077 2.50841e+06 0 0 2.50841e+06 1.25 0 0 0 0 0 0 0 0 
0.1971 0.0121078 2.50838e+06 0 0 2.50838e+06 1.25 0 0 0 0 0 0 0 0 
